index,link,body
725,https://ottogi.co.kr/product/product_view.asp?page=73&hcode=&mcode=&stxt=&orderby=BEST&idx=2500,"- 원육, 소스, 손질된 야채가 각각 따로 소분되어 개별 포장된 키트 형태의 조리형 냉동간편식- 정량소비로 남기는 재료 없이 친환경적이고 경제적인 소비가능! 정량조리로 간편하고 쉬운 요리 가능!- 달콤짭짤한 간장소스와 마늘풍미가 어우러진 돼지불백"
726,https://ottogi.co.kr/product/product_view.asp?page=73&hcode=&mcode=&stxt=&orderby=BEST&idx=2087,"식이섬유, 베타글루칸 등 몸에 좋은 성분이 다량 함유된 보리를 이용한 누룽지 제품으로, 면역력 강화, 변비 예방, 혈중 콜레스테롤 합성 억제 등 다양한 효능이 있습니다.갓 지은 보리밥을 무쇠판에 직접 구워 더욱 구수합니다."
727,https://ottogi.co.kr/product/product_view.asp?page=73&hcode=&mcode=&stxt=&orderby=BEST&idx=2377,매콤달콤한 로제소스와 쫄깃한 넓은 당면의 맛있는 만남- 로제떡볶이-맛있는 소스가 잘 스며드는 탱탱한 밀떡볶이.-오뚜기 중국당면이 한봉지 통째로 들어있어요.-매콤달콤한 로제소스에 꾸덕함을 더해주는 크림분말소스까지.
728,https://ottogi.co.kr/product/product_view.asp?page=73&hcode=&mcode=&stxt=&orderby=BEST&idx=2381,100% 제주도산 콩과 감귤을 사용한 낫또입니다.낫또는 삶은 콩을 발효시켜 만든 일본 전통 발효식품으로 미국 건강전문지(헬스)에 소개 된 세계 5대 건강식품입니다.
729,https://ottogi.co.kr/product/product_view.asp?page=73&hcode=&mcode=&stxt=&orderby=BEST&idx=2095,풍부한 건더기와 깊은 감칠맛이 구미를 제대로 자극하는 오즈치킨 스프 시리즈경쟁사 대비 풍부한 양송이 함량 및 우유 함량으로 진하고 고소해진 양송이 크림 스프
730,https://ottogi.co.kr/product/product_view.asp?page=74&hcode=&mcode=&stxt=&orderby=BEST&idx=2096,"풍부한 건더기와 깊은 감칠맛이 구미를 제대로 자극하는 오즈치킨 스프 시리즈더블 스위트콘으로 쌓은 깊은 단맛. 느끼함은 쏙, 달콤함은 업.옥수수의 고소함과 꿀의 달콤함을 담은 포근한 단맛의 콘크림 스프달달한 맛으로 빵과 함께 즐기는 브런치 메뉴로 제격"
731,https://ottogi.co.kr/product/product_view.asp?page=74&hcode=&mcode=&stxt=&orderby=BEST&idx=2097,"차돌박이와 양지, 전통 된장으로 부드럽고 깊은 맛을 낸 간편 강된장 양념입니다."
732,https://ottogi.co.kr/product/product_view.asp?page=74&hcode=&mcode=&stxt=&orderby=BEST&idx=2098,"풍부한 건더기와 깊은 감칠맛이 구미를 제대로 자극하는 오즈치킨 스프 시리즈진짜 브로콜리와 체다, 파마산, 까망베르 3종 치즈가 들어가 자극적이지 않고 먹을수록 매력적인 브로콜리 치즈 스프"
733,https://ottogi.co.kr/product/product_view.asp?page=74&hcode=&mcode=&stxt=&orderby=BEST&idx=2112,"- 국산 돼지고기, 묵은지, 두부를 가득 넣어 정성스럽게 끓였습니다.- 돼지고기의 묵직한 맛과 묵은지의 시원한 맛이 어우려져 진하고 칼칼한 국물이 일품입니다.- 자취생, 나홀로 직장인, 맞벌이 부부, 일반 가정에서 간편하고 맛있게 드실 수 있습니다."
734,https://ottogi.co.kr/product/product_view.asp?page=74&hcode=&mcode=&stxt=&orderby=BEST&idx=2118,좋은 파스타는 좋은 듀럼밀 세몰리나(밀)에서 시작됩니다.프레스코 후실리는 신선한 듀럼밀 세몰리나(밀)를 직접 선별 엄선하여 관리합니다.오뚜기 프레스코 스파게티소스와 함께 하시면 전문 스파게티점의 맛을 가정에서도 손쉽게 즐기실 수 있습니다.<후실리>파스타면의 한 종류인 후실리는 꼬불꼬불 돌돌 말린 나사 모양이 특징입니다.샐러드나 파스타로 요리해 먹으면 간단한 일품 요리가 됩니다.꼬불꼬불한 모양 때문에 쉽게 면이 불지 않고 소스가 많이 붇어 맛을 풍부하게 느낄 수 있어간단히 기분 전환용 간식으로도 드실 수 있습니다.
735,https://ottogi.co.kr/product/product_view.asp?page=74&hcode=&mcode=&stxt=&orderby=BEST&idx=2120,- 국산 생강편과 생강농축액만을 사용하였습니다.- 생강의 알싸한 맛을 그대로 느끼실 수 있습니다.
736,https://ottogi.co.kr/product/product_view.asp?page=74&hcode=&mcode=&stxt=&orderby=BEST&idx=2121,- 국산 대추농축액과 반건조 대추과육을 사용하였습니다.- 대추의 진한 맛을 그대로 느끼실 수 있습니다.
737,https://ottogi.co.kr/product/product_view.asp?page=74&hcode=&mcode=&stxt=&orderby=BEST&idx=2147,"- 먹을 만큼만 뚝딱, 무침이 즐거워지는 시간! 손쉽게 장인의 손맛으로 바꿔주는 기적의 무침양념!- 한국인의 힘은 밥심에서, 밥심은 반찬에서 나오니까! 각종 무침을 빠르게, 간편하게, 맛있게!- 기본 3가지 이상 무침 반찬을 만들 수 있어 활용도가 높아요!- 된장에 각종 채소와 오뚜기 옛날 참기름을 더하여 더욱 고소한 바로 무쳐먹는 된장무침양념!"
738,https://ottogi.co.kr/product/product_view.asp?page=74&hcode=&mcode=&stxt=&orderby=BEST&idx=2157,식품첨가물 4無첨가로 더욱 안심!국산 돼지고기 100% (원료육 함량 중 갈비살 43.13%)갈비살과 각종 야채를 굵게 썰어 오븐에 구워내 식감을 더욱 살린 떡갈비지퍼백 파우치 포장으로 보관 편의성 강화
739,https://ottogi.co.kr/product/product_view.asp?page=74&hcode=&mcode=&stxt=&orderby=BEST&idx=2151,- 가정에서 즐기는 정통 양념치킨 소스- 대용량으로 넉넉하게 즐길 수 있는 제품
740,https://ottogi.co.kr/product/product_view.asp?page=75&hcode=&mcode=&stxt=&orderby=BEST&idx=2140,1. 튀기지 않은 쌀소면을 사용하여 부담없이 즐기실 수 있습니다.2. 잘 익은 김치를 넣어 만든 얼큰한 육수를 사용하여 김치국수의 맛을 재현하였습니다.
741,https://ottogi.co.kr/product/product_view.asp?page=75&hcode=&mcode=&stxt=&orderby=BEST&idx=2030,전문점에서 후식으로만 즐길 수 있었던지글지글 철판에 갓 볶은듯한 누룽지가 들어있는!매콤하고 탱글탱글한 낙지 식감이 느껴지는 철판 낙지볶음밥
742,https://ottogi.co.kr/product/product_view.asp?page=75&hcode=&mcode=&stxt=&orderby=BEST&idx=2131,- 밥맛 좋기로 소문난 고시히카리 쌀만을 엄선
743,https://ottogi.co.kr/product/product_view.asp?page=75&hcode=&mcode=&stxt=&orderby=BEST&idx=2048,"풍부한 고기맛과 야채맛이 잘 어우러지며, 굴소스 ,XO소스, 육수추출소스 등으로 복합미를 올려, 자꾸 먹고싶은 ‘끌리는 맛’을 극대화한 프리미엄 물만두.찹쌀가루를 첨가하여 반죽해, 부드럽고 쫄깃하며 얇은 피 또한 특징적.기존 자/타사 물만두(9.5g 내외) 대비 두배크기(18g)로 더욱 먹음직스러움."
744,https://ottogi.co.kr/product/product_view.asp?page=75&hcode=&mcode=&stxt=&orderby=BEST&idx=2067,"-레프리노사의 자연치즈만으로 만들어 쫀득한 치즈 풍미가 가득한 치즈스틱!-에어프라이어로 더욱 간편하게, 유탕처리로 오일 스프레이 없이 간편하게 조리 가능.-아이들이 좋아하는 치즈 간식부터 시원한 맥주와 함께 최고의 안주까지!-코코넛 슬라이스와 자연치즈의 만남으로 더욱 고소하고 바삭하게!"
745,https://ottogi.co.kr/product/product_view.asp?page=75&hcode=&mcode=&stxt=&orderby=BEST&idx=2071,ㆍ통통한 새우와 쫄깃한 소라를 큼직하게 썰어 넣어 풍부하고  다채로운 식감을 살린 딤섬ㆍ굵게 절단한 새우가 들어있어 통통한 새우의 맛과 식감이 일품임.ㆍ위소라를 넣어 쫄깃한 식감을 더해 맛있는 딤섬
746,https://ottogi.co.kr/product/product_view.asp?page=75&hcode=&mcode=&stxt=&orderby=BEST&idx=2072,"ㆍ큼직하게 썰은 고기와 다진고기, 신선한 야채의 황금비율로  빚어낸 딤섬ㆍ풍부한 고기함량(49.5%)와 다이스육 사용으로 고기의 맛과  식감을 느낄 수 있음.ㆍ깍둑썰기한 고기와 죽순을 넣어 식감을 더해 맛있는 딤섬"
747,https://ottogi.co.kr/product/product_view.asp?page=75&hcode=&mcode=&stxt=&orderby=BEST&idx=2532,모짜렐라 치즈/떡/소시지 3단 구성으로 쫀득~쫀득한 식감이 일품인 모짜소떡핫도그
748,https://ottogi.co.kr/product/product_view.asp?page=75&hcode=&mcode=&stxt=&orderby=BEST&idx=2560,"청송을 대표하는 특산물 사과와 오뚜기의 46년 식초 제조 노하우의 만남- 두번의 발효, 천천히 정성으로 만든 깊은 풍미의 부드러운 식초* 총산도 4.5~5.5%"
749,https://ottogi.co.kr/product/product_view.asp?page=75&hcode=&mcode=&stxt=&orderby=BEST&idx=2082,매콤한 소스에 오뚜기 라면사리와 쌀떡이 쏙!쫄깃한 쌀떡에 어묵이 들어있어요~1인분씩 포장되어있어요.
750,https://ottogi.co.kr/product/product_view.asp?page=76&hcode=&mcode=&stxt=&orderby=BEST&idx=2103,정성스레 달여 만든 쌍화농축액을 분무건조공법으로 분말화하고견과류를 첨가하여 한층 더 고급화하였습니다.
751,https://ottogi.co.kr/product/product_view.asp?page=76&hcode=&mcode=&stxt=&orderby=BEST&idx=2105,홍차와 우유의 비율이 1:1에 가까운 로열 밀크티은은한 홍차의 향과 풍부한 우유의 맛을 달콤하게 즐겨보세요
752,https://ottogi.co.kr/product/product_view.asp?page=76&hcode=&mcode=&stxt=&orderby=BEST&idx=2115,좋은 파스타는 좋은 듀럼밀 세몰리나(밀)에서 시작됩니다.스파게티를 잘 아는 특별한 당신을 위해 프리미엄 맛을 가정에서 간편하게 즐기실 수 있도록이탈리아 정통 퀵 스파게티를 준비하였습니다.<퀵 스파게티란?>퀵 스파게티는 이탈리아 정동기술로 홈을 만들어 빠르게 조리가 가능한 스파게티입니다.
753,https://ottogi.co.kr/product/product_view.asp?page=76&hcode=&mcode=&stxt=&orderby=BEST&idx=2116,"좋은 파스타는 좋은 듀럼밀 세몰리나(밀)에서 시작됩니다.프레스코 페투치네는 신선한 듀럼밀 세몰리나(밀)를 직접 선별 엄선하여 관리합니다.오뚜기 프레스코 스파게티소스와 함께 하시면 전문 스파게티점의 맛을 가정에서도 손쉽게 즐기실 수 있습니다.<페투치네>페투치네는 파스타의 한 종류로 면일 넓고 납작해 소스가 잘 묻어나 크림소스, 미트소스와 잘 어울리는 이탈리아 정통 파스타입니다."
754,https://ottogi.co.kr/product/product_view.asp?page=76&hcode=&mcode=&stxt=&orderby=BEST&idx=2117,좋은 파스타는 좋은 듀럼밀 세몰리나(밀)에서 시작됩니다.프레스코 마카로니는 신선한 듀럼밀 세몰리나(밀)를 직접 선별 엄선하여 관리합니다.오뚜기 프레스코 스파게티소스와 함께 하시면 전문 스파게티점의 맛을 가정에서도 손쉽게 즐기실 수 있습니다.<마카로니>얇고 긴 튜브를 잘라 놓은 것 같은 모습의 구불거리는 마카로니(Macaroni)는 우리에게 약간 생소하지만 이탈리아 사람들의 식탁에서 자주 찾아 볼 수 있는 인기 파스타입니다.요리하기 전 충분한 시간을 두고 삶아내야 마카로니가 말랑말랑해지며 특유의 탄력 넘치는 맛을 느낄 수 있습니다.
755,https://ottogi.co.kr/product/product_view.asp?page=76&hcode=&mcode=&stxt=&orderby=BEST&idx=2119,"좋은 파스타는 좋은 듀럼밀 세몰리나(밀)에서 시작됩니다.프레스코 펜네는 신선한 듀럼밀 세몰리나(밀)를 직접 선별 엄선하여 관리합니다.오뚜기 프레스코 스파게티소스와 함께 하시면 전문 스파게티점의 맛을 가정에서도 손쉽게 즐기실 수 있습니다.<펜네>펜네(Penne)는 파스타의 일종으로 펜촉 모양으로 된 파스타를 말합니다.펜네는 깃털이나 큰 깃 혹은 이쑤시개를 의미하는 라틴어 penna에서 유래했으며샐러드에도 자주 쓰이는 파스타입니다. 그 모양이 독특하고 예쁘며 오일 베이스,크림 베이스, 토마토 베이스 모든 소스들과 어울리는 강점이 있습니다.작은 수저모양의 각진 모서리로 속이 비어있어 소스를 잘 흡수하는 것이 특징입니다."
756,https://ottogi.co.kr/product/product_view.asp?page=76&hcode=&mcode=&stxt=&orderby=BEST&idx=2194,"- 엄선한 국산 생강만을 사용하여 만든 생강차- 당은 DOWN, 생강의 알싸함은 UP- 생강차 시장 M/S 상위 3개 제품 평균 대비 당함량 33% 저감- 낱개 포장으로 휴대 및 사용 간편"
757,https://ottogi.co.kr/product/product_view.asp?page=76&hcode=&mcode=&stxt=&orderby=BEST&idx=2393,
758,https://ottogi.co.kr/product/product_view.asp?page=76&hcode=&mcode=&stxt=&orderby=BEST&idx=2031,- 오뚜기의 식품 노하우를 담아 믿고 고를 수 있게 만들었습니다.- 양조간장과 배를 사용해 집에서도 풍미가 넘치는 찜닭을 만들어 드실 수 있습니다.
759,https://ottogi.co.kr/product/product_view.asp?page=76&hcode=&mcode=&stxt=&orderby=BEST&idx=1061,1. 소형 만두용 만두피2. 찹쌀피로 쫄깃함.3. 해동 후 사용
760,https://ottogi.co.kr/product/product_view.asp?page=77&hcode=&mcode=&stxt=&orderby=BEST&idx=996,"- 갓 삶은 콩을 발효 후 저온 숙성하여 향은 부드럽고 맛은 더욱 구수합니다.- 신선한 야채와 다시마, 사골 육수로 맛을 내어 더욱 맛있습니다.- 동결진공건조 공법으로 청국장 고유의 맛과 영양을 그대로 담았습니다.- 끓는 물에 2분이면 구수하고 맛있는 청국장이 됩니다."
761,https://ottogi.co.kr/product/product_view.asp?page=77&hcode=&mcode=&stxt=&orderby=BEST&idx=3,"1. 오뚜기 과일과 야채 케챂 475g에는 빨갛게 잘 익은 토마토와 사과, 포도, 파인애플, 양파, 당근의 과일 115g과 야채 909g(생과일 및 생야채 환산 기준)이 들어 있어 편식하는 어린이 및 온가족에게 더욱 좋습니다.2. 야채 알갱이가 들어 있어 씹히는 맛을 느끼실 수 있습니다.3. 과일과 야채 케챂에는 각종 과일과 야채가 듬뿍 들어 있어 볶음밥, 오므라이스, 계란후라이, 튀김류 등 어느 음식과도 잘 어울립니다."
762,https://ottogi.co.kr/product/product_view.asp?page=77&hcode=&mcode=&stxt=&orderby=BEST&idx=1016,북어와 사골육수의 시원하고 진한 맛!
763,https://ottogi.co.kr/product/product_view.asp?page=77&hcode=&mcode=&stxt=&orderby=BEST&idx=1060,"밀가루(밀:미국산,캐나다산),전분(옥수수:외국산),찹쌀가루4.85(찹쌀:국산),정제소금"
764,https://ottogi.co.kr/product/product_view.asp?page=77&hcode=&mcode=&stxt=&orderby=BEST&idx=7,"1. 상큼한 과일과 고소한 참깨의 맛이 잘 조화되어 더욱 달콤하고 고소한 부드러운 돈까스소스입니다.2. 참깨가 눈에 보여 입맛은 물론 눈까지 즐겁게 해드립니다.3. 부드러운 맛으로 각종 커틀렛, 튀김요리의 맛과 향을 더해줍니다."
765,https://ottogi.co.kr/product/product_view.asp?page=77&hcode=&mcode=&stxt=&orderby=BEST&idx=2038,"모짜렐라, 체다, 프렌치에멘탈, 고다, 파마산, 프레쉬모짜렐라슬라이스 등 6가지 치즈가 풍성하게 들어간 피자입니다.1. 돌판오븐에 구워 만든 정통피자의 풍부한 맛! 2. 생 효모 반죽 : 살아있는 효모가 만든 깊고 진한 밀의 풍미3. 알찬 25cm : 전자레인지에 꽉 차는 25cm 크기로 푸짐하고 든든하게4. 1/4 컷팅선 : 비닐을 벗기기 전에 눌러 깔끔하게 분리 가능"
766,https://ottogi.co.kr/product/product_view.asp?page=77&hcode=&mcode=&stxt=&orderby=BEST&idx=2042,"부드럽고 쫄깃한 만두피와 큼직하게 썰어넣은 엄선한 재료(돼지고기, 쇠고기 송화버섯, 새송이버섯 등) 가 어우러진 만두소에 X.O.소스로 맛을 더한 프리미엄  교자"
767,https://ottogi.co.kr/product/product_view.asp?page=77&hcode=&mcode=&stxt=&orderby=BEST&idx=2051,"10가지 채소(양배추, 청경채, 버섯, 양파, 당근, 마늘, 파, 고추, 무, 생강)를 사용하여 깔끔하고 담백한맛 * 채황은 영국 비건 협회인 'The Vegan Society'에 정식 등록된 제품입니다."
768,https://ottogi.co.kr/product/product_view.asp?page=77&hcode=&mcode=&stxt=&orderby=BEST&idx=2074,"- 집밥처럼 맛있게!- 맛도 편리함도 UP!, 더욱 새로워진 오뚜기 컵밥!"
769,https://ottogi.co.kr/product/product_view.asp?page=77&hcode=&mcode=&stxt=&orderby=BEST&idx=2099,"두반장과 굴소스, 돼지고기로 낸 감칠맛을 자랑하는 간편 마파두부양념입니다."
770,https://ottogi.co.kr/product/product_view.asp?page=78&hcode=&mcode=&stxt=&orderby=BEST&idx=2100,"멸치육수와 멸치 분말, 다시마 분말이 들어있어 최대의 감칠맛을 낸 간편 떡볶이 소스입니다."
771,https://ottogi.co.kr/product/product_view.asp?page=78&hcode=&mcode=&stxt=&orderby=BEST&idx=2122,- 식욕을 돋우는 쫄깃한 노란 면발- 다가수 숙성제면법으로 면발이 쫄깃하면서도 부드러우며 잘 퍼지지 않습니다.- 조리법 대로 삶아 헹궈 드시면 나트륨 함량이 줄어듭니다.
772,https://ottogi.co.kr/product/product_view.asp?page=78&hcode=&mcode=&stxt=&orderby=BEST&idx=2128,- 우스타소스의 풍미에 볶음식 양배추가 들어간 야끼소바 컨셉의 볶음면입니다.- 웨이브 없는 형태 및 탄력있는 식감의 면발을 구현했습니다.
773,https://ottogi.co.kr/product/product_view.asp?page=78&hcode=&mcode=&stxt=&orderby=BEST&idx=2129,"- 한끼든든, 한끼를 든든하게 해결하고 싶은 당신을 위해 준비했습니다. - 풍부한 북어(스프류 중 북어 16%) 구성으로 담백하고 진한 풍미를 담았습니다. - 쌀가루(면 중 쌀가루 5%)를 첨가하였습니다. - 청양고추, 홍고추, 파, 무 등 구성으로 시원칼칼한 맛을 자랑합니다."
774,https://ottogi.co.kr/product/product_view.asp?page=78&hcode=&mcode=&stxt=&orderby=BEST&idx=2017,"- 오뚜기의 오랜 양념 노하우를 담아 믿고 고를 수 있도록 고품질로 만들었습니다.- 고추, 마늘, 대파기름으로 언제 끓여도 칼칼하고 얼큰한 매운탕 맛을 쉽게낼 수 있습니다."
775,https://ottogi.co.kr/product/product_view.asp?page=78&hcode=&mcode=&stxt=&orderby=BEST&idx=2018,- 오뚜기의 오랜 양념 노하우를 담아 믿고 고를 수 있도록 고품질로 만들었습니다.- 정통 두반장과 대파로 만들어 감칠맛 넘치는 마파두부의 풍미를 경험하실 수 있습니다.
776,https://ottogi.co.kr/product/product_view.asp?page=78&hcode=&mcode=&stxt=&orderby=BEST&idx=2016,- 오뚜기의 오랜 양념 노하우를 담아 믿고 고를 수 있도록 고품질로 만들었습니다.- 사골 엑기스와 베이크드 빈을 넣어 맛집에서 먹는 듯 진한 부대찌개 맛을 느낄 수 있습니다.
777,https://ottogi.co.kr/product/product_view.asp?page=78&hcode=&mcode=&stxt=&orderby=BEST&idx=2459,"·부드러우면서도 적당하게 쫄깃한 식감이 일품·고기리막국수 매장만의 특별한 수육의 맛을 구현하기 위해 매장의 수육 비법을 전수받아 만든 제품·고기리 들기름막국수, 고기리 들기름막국수용 육수와 최고의 궁합을 이룸·담백한 맛으로 수육 자체만으로도 맛있게 먹을 수 있는 제품·끓는 물에 단 4분이면 완성!"
778,https://ottogi.co.kr/product/product_view.asp?page=78&hcode=&mcode=&stxt=&orderby=BEST&idx=2173,"- 돈골 육수에 엄선된 국산 돼지 등뼈, 국산 감자, 국산, 깻잎에 얼갈이배추를 듬뿍 넣어 정성스럽게 끓였습니다.- 푸짐하게 든 살코기와 칼칼하고 구수한 국물이 한 깨 식사는 물론, 술안주, 행장용으로 안성맞춤입니다.- 자취생, 나홀로직장인, 맞벌이 부부, 혼술족이 간편하고 맛있게 드실 수 있습니다."
779,https://ottogi.co.kr/product/product_view.asp?page=78&hcode=&mcode=&stxt=&orderby=BEST&idx=2022,큼직한 전복과 버섯에서 느껴지는 생생한 풍미1. 좋은 품종의 쌀만 엄선하여 쌀알 하나하나 식감이 생생하게!2. 자연의 맛을 그대로 간직한 신선한 원재료!3. 간편식의 명가 오뚜기만의 노하우로 재료의 풍미를 식탁에 그대로!
780,https://ottogi.co.kr/product/product_view.asp?page=79&hcode=&mcode=&stxt=&orderby=BEST&idx=2023,큼직하고 부드러운 닭고기와 인삼향의 건강한 조화1. 좋은 품종의 쌀만 엄선하여 쌀알 하나하나 식감이 생생하게!2. 자연의 맛을 그대로 간직한 신선한 원재료!3. 간편식의 명가 오뚜기만의 노하우로 재료의 풍미를 식탁에 그대로!
781,https://ottogi.co.kr/product/product_view.asp?page=79&hcode=&mcode=&stxt=&orderby=BEST&idx=2025,톡톡 씹히는 찹쌀과 검정찰현미가 들어있는 달콤한 동지팥죽1. 좋은 품종의 쌀만 엄선하여 쌀알 하나하나 식감이 생생하게!2. 자연의 맛을 그대로 간직한 신선한 원재료!3. 간편식의 명가 오뚜기만의 노하우로 재료의 풍미를 식탁에 그대로!
782,https://ottogi.co.kr/product/product_view.asp?page=79&hcode=&mcode=&stxt=&orderby=BEST&idx=1891,"미국산 특급 품질의 닭고기를 사용닭고기 추출물 함량이 높아 더 깊고 진한 닭육수의 감칠맛과 풍미를 내주는 액상타입 제품(닭고기추출물 함량 12%)장시간 닭육수를 우려내는 수고를 덜어주며, 볶음, 탕, 면요리 등 다양한 요리에 사용 가능"
783,https://ottogi.co.kr/product/product_view.asp?page=79&hcode=&mcode=&stxt=&orderby=BEST&idx=2509,이탈리아산 트러플 엑스트라 버진 오일을 사용해 진짜 트러플향을 느낄 수 있는 트러플크림뇨끼!
784,https://ottogi.co.kr/product/product_view.asp?page=79&hcode=&mcode=&stxt=&orderby=BEST&idx=2545,1. 참기름 향이 솔솔 나는 매콤 고소한 ‘참깨라면’의 볶음면 버전2. '참깨라면'만의 아이덴티티인 참깨계란블럭과 참기름 유성스프 동일하게 적용!3. ‘탈지참깨분’을 넣어 더욱 고소한 면발!
785,https://ottogi.co.kr/product/product_view.asp?page=79&hcode=&mcode=&stxt=&orderby=BEST&idx=1894,"스프 본래의 의미대로, 크루통을 담아 더욱 풍부해진 오뚜기 크루통 컵스프!1) 빵을 작게 잘라 구운 크루통을 넣어 스프를 끝까지 맛있고 바삭하게2) 뉴질랜드산 옥수수를 사용하여 고유의 달콤함과 고소함을 살린 콘크림 맛"
786,https://ottogi.co.kr/product/product_view.asp?page=79&hcode=&mcode=&stxt=&orderby=BEST&idx=1895,"스프 본래의 의미대로, 크루통을 담아 더욱 풍부해진 오뚜기 크루통 컵스프!1) 빵을 작게 잘라 구운 크루통을 넣어 스프를 끝까지 맛있고 바삭하게2) 구운 마늘을 넣어 맛과 향이 깊은 갈릭크림 스프"
787,https://ottogi.co.kr/product/product_view.asp?page=79&hcode=&mcode=&stxt=&orderby=BEST&idx=1896,"스프 본래의 의미대로, 크루통을 담아 더욱 풍부해진 오뚜기 크루통 컵스프!1) 빵을 작게 잘라 구운 크루통을 넣어 스프를 끝까지 맛있고 바삭하게2) 양송이를 넣어 버섯의 향과 쫄깃함이 씹을수록 가득한 버섯크림 스프"
788,https://ottogi.co.kr/product/product_view.asp?page=79&hcode=&mcode=&stxt=&orderby=BEST&idx=1897,"스프 본래의 의미대로, 크루통을 담아 더욱 풍부해진 오뚜기 크루통 컵스프!1) 빵을 작게 잘라 구운 크루통을 넣어 스프를 끝까지 맛있고 바삭하게2) 감자를 넣어 특유의 식감이 살아있는 담백한 포테이토크림 스프"
789,https://ottogi.co.kr/product/product_view.asp?page=79&hcode=&mcode=&stxt=&orderby=BEST&idx=1898,"스프 본래의 의미대로, 크루통을 담아 더욱 풍부해진 오뚜기 크루통 컵스프!1) 빵을 작게 잘라 구운 크루통을 넣어 스프를 끝까지 맛있고 바삭하게2) 뉴질랜드산 옥수수를 사용하여 고유의 달콤함과 고소함을 살린 콘크림 맛"
790,https://ottogi.co.kr/product/product_view.asp?page=80&hcode=&mcode=&stxt=&orderby=BEST&idx=1899,"스프 본래의 의미대로, 크루통을 담아 더욱 풍부해진 오뚜기 크루통 컵스프!1) 빵을 작게 잘라 구운 크루통을 넣어 스프를 끝까지 맛있고 바삭하게2) 구운 마늘을 넣어 맛과 향이 깊은 갈릭크림 스프"
791,https://ottogi.co.kr/product/product_view.asp?page=80&hcode=&mcode=&stxt=&orderby=BEST&idx=1900,"스프 본래의 의미대로, 크루통을 담아 더욱 풍부해진 오뚜기 크루통 컵스프!1) 빵을 작게 잘라 구운 크루통을 넣어 스프를 끝까지 맛있고 바삭하게2) 양송이를 넣어 버섯의 향과 쫄깃함이 씹을수록 가득한 버섯크림 스프"
792,https://ottogi.co.kr/product/product_view.asp?page=80&hcode=&mcode=&stxt=&orderby=BEST&idx=1903,"- 강황도 들어간 쫄깃하고 부드러운 면에 쇠고기, 양파, 감자 등의 재료를 넣어 푹 끓여 우려낸 진하고 부드러운 오뚜기카레면!- 카레와 어울리는 넓은 면을 적용하여 더욱 맛있게 차별화 했습니다."
793,https://ottogi.co.kr/product/product_view.asp?page=80&hcode=&mcode=&stxt=&orderby=BEST&idx=1907,"스프 본래의 의미대로, 크루통을 담아 더욱 풍부해진 오뚜기 크루통 컵스프!1) 빵을 작게 잘라 구운 크루통을 넣어 스프를 끝까지 맛있고 바삭하게2) 달달한 어니언 향을 입혀 한층 더 깊어진 맛의 어니언 크림 스프"
794,https://ottogi.co.kr/product/product_view.asp?page=80&hcode=&mcode=&stxt=&orderby=BEST&idx=1910,"페페로니 햄과 모짜렐라, 체다, 고다치즈가 듬뿍"
795,https://ottogi.co.kr/product/product_view.asp?page=80&hcode=&mcode=&stxt=&orderby=BEST&idx=2482,쇠고기와 신선한 야채가 어우러진 영양 가득 고단백 죽국산 100% 씻어나온 쌀을 사용하여 쌀알 하나하나 생생한 식감쇠고기 함량 11% 고단백 제품으로 영양 가득
796,https://ottogi.co.kr/product/product_view.asp?page=80&hcode=&mcode=&stxt=&orderby=BEST&idx=1904,마른안주에 찍어먹는 마요네스는  마요네스 + 간장 + 청양고추 조합의 매콤짭짤한 호프집 마른안주 딥핑소스를 집에서도 간편히 드실수 있도록 그대로 재현한 제품입니다.
797,https://ottogi.co.kr/product/product_view.asp?page=80&hcode=&mcode=&stxt=&orderby=BEST&idx=1915,"-동네 시장 마다 있는 방앗간에서 직접 참깨를 정성껏 볶아 착유한 것처럼  참깨의 깊은 고소함이 가득한 참기름입니다.-참기름 1등 업체인 당사의 노하우와 자부심을 바탕으로 짜 고소함을 강조한  통참깨 참기름입니다.-기존의 참기름 대비하여 참깨를 배전한 후 여과를 1회만 한 참기름으로 고소한 맛과 향이 더 우수하며, 탁한 외관을 갖는 것이 특징입니다."
798,https://ottogi.co.kr/product/product_view.asp?page=80&hcode=&mcode=&stxt=&orderby=BEST&idx=1944,"- 천일염으로 만든 양조간장을 사용하여 깊은 감칠맛이 나고, 고온에서 로스팅한 참깨를 사용하여 고소한 참깨 맛이 깊고 더 진한 오리엔탈풍 참깨 드레싱입니다.- 타다키, 해초 샐러드, 두부 샐러드, 파스타 샐러드 등의 드레싱이나 쇠고기/돼지고기 구이, 샤브샤브 등의 딥소스로 활용됩니다.- 잦은 샐러드 섭취로 대용량 드레싱을 선호하는 일반 소비자 또는 샐러드를 제공하는 분식집, 이자카야 등 외식업소, 급식업체에 적합한 업소용 제품입니다. - 참깨를 고온에서 로스팅하는 과정을 추가하여 더욱 더 깊고 진한 참깨의 맛을 담아냈으며, 원터치캡 형태로 스크류 캡 보다 사용이 편리합니다."
799,https://ottogi.co.kr/product/product_view.asp?page=80&hcode=&mcode=&stxt=&orderby=BEST&idx=2348,"한국인의 No.1 소울푸드!!제육볶음으로 밥 한 그릇 뚝딱파기름으로 구현한 기사식당st의 익숙한 맛!꼭 필요한 재료만 넣어, 질리지 않는 매콤함"
